ContentDatabase,DirName,Extension,ExtensionForFile,Id,LeafName,ListId,SetupPath,SiteCollection,WebApplication,WebUrl,WFSVC_ListFile
Portal_Content_01,sites/RajTeam4/Style Library/Media Player,xaml,xaml,7c64008b-50ab-407b-9000-a0a326e4e8c9,AlternateMediaPlayer.xaml,9b4bd4f7-62fc-4a42-b0d0-8508ae3f3fa0,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/RajTeam4,https://intranet.poc.com/,https://intranet.poc.com/sites/RajTeam4,No
Portal_Content_01,sites/vidsTest/Style Library/Media Player,xaml,xaml,3352ebb7-de6c-4ab7-9bbe-a7cf1c0bca16,AlternateMediaPlayer.xaml,fed0ebc9-11d0-4450-9f3c-a25d9049661c,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/vidsTest,https://intranet.poc.com/,https://intranet.poc.com/sites/vidsTest,No
Portal_Content_01,Style Library/Media Player,xaml,xaml,0fd219fd-d6c7-4e1d-9325-a87536f50ef1,AlternateMediaPlayer.xaml,cb16eefb-f8d7-4513-80a9-cb2dff51a09a,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/,https://intranet.poc.com/,https://intranet.poc.com/,No
Portal_Content_01,sites/TestContentType5/Style Library/Media Player,xaml,xaml,fef85676-5ea4-46d1-b087-a94e52b541cb,AlternateMediaPlayer.xaml,b8c0c899-e541-46f9-9f07-3312e234815e,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/TestContentType5,https://intranet.poc.com/,https://intranet.poc.com/sites/TestContentType5,No
Portal_Content_01,sites/Test1/Style Library/Media Player,xaml,xaml,f845ae07-cc70-4bf6-bb33-a9c530b76712,AlternateMediaPlayer.xaml,ae5f9aed-37a1-4b17-89af-625378ee9197,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/Test1,https://intranet.poc.com/,https://intranet.poc.com/sites/Test1,No
Portal_Content_01,sites/vidhiTest11/Style Library/Media Player,xaml,xaml,095e9d64-7d4c-49ee-96e2-aadac9371e5e,AlternateMediaPlayer.xaml,e2c5b166-c22f-4322-a21c-745c306438fc,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/vidhiTest11,https://intranet.poc.com/,https://intranet.poc.com/sites/vidhiTest11,No
Portal_Content_01,sites/SudhaField1/Style Library/Media Player,xaml,xaml,321a73ec-fb44-4ff8-9daa-abf20158dd0d,AlternateMediaPlayer.xaml,61c8561a-05a9-4e90-9cbd-710371dae8ee,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/SudhaField1,https://intranet.poc.com/,https://intranet.poc.com/sites/SudhaField1,No
Portal_Content_01,sites/PocContosoTeamSite/Style Library/Media Player,xaml,xaml,7232f279-7cb3-4ac0-a5d7-adb8155d9f00,AlternateMediaPlayer.xaml,504482ae-c9f1-4a57-b201-72801c414d8d,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/PocContosoTeamSite,https://intranet.poc.com/,https://intranet.poc.com/sites/PocContosoTeamSite,No
Portal_Content_01,sites/SiteDeletionTesting2/Style Library/Media Player,xaml,xaml,94596f17-e260-4060-a4a3-ade1173af0bd,AlternateMediaPlayer.xaml,97ef5489-580f-4bdd-b7f1-6052d8fdc333,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/SiteDeletionTesting2,https://intranet.poc.com/,https://intranet.poc.com/sites/SiteDeletionTesting2,No
Portal_Content_01,sites/vsdtest/Style Library/Media Player,xaml,xaml,62a58b7f-01b5-4c92-a259-b1b6a1737daf,AlternateMediaPlayer.xaml,8359526c-2b3e-47fb-a87c-ce66b1d4a64a,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/vsdtest,https://intranet.poc.com/,https://intranet.poc.com/sites/vsdtest,No
Portal_Content_01,sites/Anubhav_4Feb_2016_2/Style Library/Media Player,xaml,xaml,8e8fcdb3-bbbb-4f85-bbe0-b52ef3c81863,AlternateMediaPlayer.xaml,3d840bef-33cf-4edc-966e-ff1713d9b8ba,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/Anubhav_4Feb_2016_2,https://intranet.poc.com/,https://intranet.poc.com/sites/Anubhav_4Feb_2016_2,No
Portal_Content_01,sites/VK113055/Style Library/Media Player,xaml,xaml,553a041d-2ff3-4410-be11-bbd2398a665d,AlternateMediaPlayer.xaml,8ec04ab8-7c2b-486d-9e88-3b1f37144632,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/VK113055,https://intranet.poc.com/,https://intranet.poc.com/sites/VK113055,No
Portal_Content_01,sites/hg/Style Library/Media Player,xaml,xaml,5d58e532-f021-4634-80a3-be5724a237a3,AlternateMediaPlayer.xaml,5ee2bbad-7425-4eaf-9d1b-9f2f29979e3c,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/hg,https://intranet.poc.com/,https://intranet.poc.com/sites/hg,No
Portal_Content_01,sites/SampleApp2/Style Library/Media Player,xaml,xaml,35d93431-a8b7-4ab2-ae5f-bec2885a27d8,AlternateMediaPlayer.xaml,e4679b87-3cc1-4314-b23a-2b2d53986a33,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/SampleApp2,https://intranet.poc.com/,https://intranet.poc.com/sites/SampleApp2,No
Portal_Content_01,sites/DiscoveryTool/Style Library/Media Player,xaml,xaml,f5a9fca8-f37a-48c1-9dc2-c2ae44d6a5f7,AlternateMediaPlayer.xaml,d2eae5e5-c523-49bb-9508-94d668a19296,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/DiscoveryTool,https://intranet.poc.com/,https://intranet.poc.com/sites/DiscoveryTool,No
Portal_Content_01,sites/delSite1/Style Library/Media Player,xaml,xaml,d0ef64d0-9660-4107-8953-c38f95d1f5dc,AlternateMediaPlayer.xaml,23a913dd-f428-491c-b4f6-b252969c6f64,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/delSite1,https://intranet.poc.com/,https://intranet.poc.com/sites/delSite1,No
Portal_Content_01,sites/delVidhiTest2/Style Library/Media Player,xaml,xaml,bc0baa76-83cf-40ff-a576-c5c3828da511,AlternateMediaPlayer.xaml,31505aff-c230-4a87-8a54-f33fa2489cbc,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/delVidhiTest2,https://intranet.poc.com/,https://intranet.poc.com/sites/delVidhiTest2,No
Portal_Content_01,sites/vidhitest8/Style Library/Media Player,xaml,xaml,0a8c112c-f314-41ba-8712-c7a05af29b71,AlternateMediaPlayer.xaml,b589e3b7-9104-4fc9-9d37-0f5333bc57bb,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/vidhitest8,https://intranet.poc.com/,https://intranet.poc.com/sites/vidhitest8,No
Portal_Content_01,sites/div/Style Library/Media Player,xaml,xaml,d8a37555-1da6-468b-b8e6-c9c9ad5a9e4b,AlternateMediaPlayer.xaml,bd8ad012-a29d-4509-beda-1e73ee8ca78e,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/div,https://intranet.poc.com/,https://intranet.poc.com/sites/div,No
Portal_Content_01,sites/SiteDeletionTesting5/Style Library/Media Player,xaml,xaml,53b991c8-eb59-4d4b-bb8a-ca60cd9a990a,AlternateMediaPlayer.xaml,ebe7c99d-57af-4f6c-922e-e787806f55b2,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/SiteDeletionTesting5,https://intranet.poc.com/,https://intranet.poc.com/sites/SiteDeletionTesting5,No
Portal_Content_01,sites/TestingUnghostingTool/Style Library/Media Player,xaml,xaml,09918d78-f52b-4364-8741-cae153b78343,AlternateMediaPlayer.xaml,1ac188be-484f-4c78-9334-dd5798662ad7,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/TestingUnghostingTool,https://intranet.poc.com/,https://intranet.poc.com/sites/TestingUnghostingTool,No
Portal_Content_01,sites/GhostableContosoPublishingSite/Style Library/Media Player,xaml,xaml,ab84d497-b7de-4479-bbe8-cd6ef462c6eb,AlternateMediaPlayer.xaml,ea55f4c7-9693-4bea-8cec-6eb3e0c46fd0,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/GhostableContosoPublishingSite,https://intranet.poc.com/,https://intranet.poc.com/sites/GhostableContosoPublishingSite,No
Portal_Content_01,sites/rajtest/Style Library/Media Player,xaml,xaml,a1e8864f-077c-4012-b982-d06ddf240992,AlternateMediaPlayer.xaml,5b21ce2f-0323-47e4-a1ad-b4d59d19a5eb,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/rajtest,https://intranet.poc.com/,https://intranet.poc.com/sites/rajtest,No
Portal_Content_01,sites/SampleApp8/Style Library/Media Player,xaml,xaml,d2b031ed-ce40-4ccd-bb91-d1c99ef914c8,AlternateMediaPlayer.xaml,acc7d64d-8ea3-47ec-a3b5-4161bf9e08d0,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/SampleApp8,https://intranet.poc.com/,https://intranet.poc.com/sites/SampleApp8,No
Portal_Content_01,sites/TestSearch/Style Library/Media Player,xaml,xaml,78ea60d5-b343-4e72-a3d2-d3b78cc569f6,AlternateMediaPlayer.xaml,595687ac-4f41-46c1-b2d6-03514cace556,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/TestSearch,https://intranet.poc.com/,https://intranet.poc.com/sites/TestSearch,No
Portal_Content_01,sites/ListForm/Style Library/Media Player,xaml,xaml,741bd9b9-1cf0-42cf-adfc-d42178a01f5e,AlternateMediaPlayer.xaml,f6fb396a-2ed1-4af2-b903-8e528e2d5007,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/ListForm,https://intranet.poc.com/,https://intranet.poc.com/sites/ListForm,No
Portal_Content_01,sites/TestSiteForWebPartTransformationToolEnterprise/Style Library/Media Player,xaml,xaml,29e6a4b1-e1ba-47b9-aae9-d8954531b0ef,AlternateMediaPlayer.xaml,c30c49b9-f2a8-48fc-a850-84e68ee8d27a,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/TestSiteForWebPartTransformationToolEnterprise,https://intranet.poc.com/,https://intranet.poc.com/sites/TestSiteForWebPartTransformationToolEnterprise,No
Portal_Content_01,sites/TestListContentType4/Style Library/Media Player,xaml,xaml,74eaecd8-e1b5-4449-b338-d924e3595a78,AlternateMediaPlayer.xaml,b29c19f0-3e7f-4f45-b830-223f7d54b011,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/TestListContentType4,https://intranet.poc.com/,https://intranet.poc.com/sites/TestListContentType4,No
Portal_Content_01,sites/SiteDeletionTesting3/Style Library/Media Player,xaml,xaml,dce718ec-513e-4f8d-843b-d9c6a39c19c9,AlternateMediaPlayer.xaml,d596a818-d5d2-42fb-ac29-4350a52ef7b0,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/SiteDeletionTesting3,https://intranet.poc.com/,https://intranet.poc.com/sites/SiteDeletionTesting3,No
Portal_Content_01,sites/TestSiteDev/Style Library/Media Player,xaml,xaml,5f8b57c4-f479-4e3a-8155-da6e349ec560,AlternateMediaPlayer.xaml,9b37f7b3-ab5d-4d64-8103-cf0d4c52422d,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/TestSiteDev,https://intranet.poc.com/,https://intranet.poc.com/sites/TestSiteDev,No
Portal_Content_01,sites/rajko/Style Library/Media Player,xaml,xaml,7ffadf7f-f367-4ab7-9c22-dca540bdf068,AlternateMediaPlayer.xaml,846d7087-76e7-496f-87bf-47d7d48a621c,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/rajko,https://intranet.poc.com/,https://intranet.poc.com/sites/rajko,No
Portal_Content_01,sites/vidhiTest6/Style Library/Media Player,xaml,xaml,3e316522-66fa-45f7-8aa4-df238680ea56,AlternateMediaPlayer.xaml,0d0e1f91-b594-401d-ba14-6b8b3eeb7e88,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/vidhiTest6,https://intranet.poc.com/,https://intranet.poc.com/sites/vidhiTest6,No
Portal_Content_01,sites/testPublishing/Style Library/Media Player,xaml,xaml,c9a682e1-67a5-4353-b62c-df6b164b8cb8,AlternateMediaPlayer.xaml,3da52977-ce54-4aaa-8d95-35f79f37da59,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/testPublishing,https://intranet.poc.com/,https://intranet.poc.com/sites/testPublishing,No
Portal_Content_01,sites/DemoContosoPublishing/Style Library/Media Player,xaml,xaml,6ed4bcd5-4a60-4db8-bd4d-e458febfc796,AlternateMediaPlayer.xaml,2ed2bdb6-3c75-43a7-bffd-c657d2a2c9f3,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/DemoContosoPublishing,https://intranet.poc.com/,https://intranet.poc.com/sites/DemoContosoPublishing,No
Portal_Content_01,sites/TestcontosopublishingsiteForTransformationUnghostTools/Style Library/Media Player,xaml,xaml,b877ec85-cb7b-4c89-8b62-e5d2561a9d87,AlternateMediaPlayer.xaml,23da6726-2b9a-4644-b481-15186937827e,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/TestcontosopublishingsiteForTransformationUnghostTools,https://intranet.poc.com/,https://intranet.poc.com/sites/TestcontosopublishingsiteForTransformationUnghostTools,No
Portal_Content_01,sites/SampleApp9/Style Library/Media Player,xaml,xaml,f6d91dd7-fa9f-4263-a631-e946e3dbc289,AlternateMediaPlayer.xaml,769ee546-261d-47ec-ac8b-d01c10c34359,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/SampleApp9,https://intranet.poc.com/,https://intranet.poc.com/sites/SampleApp9,No
Portal_Content_01,sites/RajTest1/Style Library/Media Player,xaml,xaml,3e6cdc13-fbaf-4f2b-8f69-e957a2e57713,AlternateMediaPlayer.xaml,5699bf1b-787f-4dc0-99e2-1e517748d863,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/RajTest1,https://intranet.poc.com/,https://intranet.poc.com/sites/RajTest1,No
Portal_Content_01,sites/PnPValidation/Style Library/Media Player,xaml,xaml,d69912b4-a800-4b98-b3d8-e9670f04f929,AlternateMediaPlayer.xaml,337bc128-e87f-4f19-83ec-831f5a2dcecb,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/PnPValidation,https://intranet.poc.com/,https://intranet.poc.com/sites/PnPValidation,No
Portal_Content_01,sites/TestContosoTeamSite/Style Library/Media Player,xaml,xaml,c7edaebd-12c0-451a-b86a-e99380e04e0a,AlternateMediaPlayer.xaml,9ff094f3-b5ee-4898-80a2-13b7b71e8ce5,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/TestContosoTeamSite,https://intranet.poc.com/,https://intranet.poc.com/sites/TestContosoTeamSite,No
Portal_Content_01,sites/ListFormDemo/Style Library/Media Player,xaml,xaml,dc0c19e6-4ff1-4ee1-a842-e9f22311cf35,AlternateMediaPlayer.xaml,48cd84f9-ef88-4eef-93b4-c9eb2907992f,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/ListFormDemo,https://intranet.poc.com/,https://intranet.poc.com/sites/ListFormDemo,No
Portal_Content_01,sites/vidhiTest12/Style Library/Media Player,xaml,xaml,ba88825b-88e7-461c-9744-ea7e63c71a50,AlternateMediaPlayer.xaml,bc8d607d-4d86-489d-901e-19e1ea3c89b1,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/vidhiTest12,https://intranet.poc.com/,https://intranet.poc.com/sites/vidhiTest12,No
Portal_Content_01,sites/eDiscoveryCenter/Style Library/Media Player,xaml,xaml,dec3334f-eae0-4498-8efb-ed05dbd5f015,AlternateMediaPlayer.xaml,77c42a6b-3971-4419-b09f-074d7e2001b0,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/eDiscoveryCenter,https://intranet.poc.com/,https://intranet.poc.com/sites/eDiscoveryCenter,No
Portal_Content_01,sites/df/Style Library/Media Player,xaml,xaml,79c26536-5efd-4edc-993f-f3cc6876f5fd,AlternateMediaPlayer.xaml,4212bb4b-1176-401c-a500-db4fe91ab201,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/df,https://intranet.poc.com/,https://intranet.poc.com/sites/df,No
Portal_Content_01,sites/delSite1/wfsvc/71cd62782eeb44e787da7236c4b6d8d6,,,43f791f6-a2a2-46b4-b1f1-f401fad4302c,ItemAddedAssociation,83b9615a-c85f-4016-91d9-3c2cb530154c,Features\CustomWorkflowProject_Feature1\ListWorflow\ItemAddedAssociation,https://intranet.poc.com/sites/delSite1,https://intranet.poc.com/,https://intranet.poc.com/sites/delSite1,Yes
Portal_Content_01,sites/SampleApp7/Style Library/Media Player,xaml,xaml,8ae53d4a-026a-41e0-8569-f5849ecbba2c,AlternateMediaPlayer.xaml,75a81879-4e52-4a86-917f-66da4d411a3d,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/SampleApp7,https://intranet.poc.com/,https://intranet.poc.com/sites/SampleApp7,No
Portal_Content_01,sites/TestSiteForWebPartTransformationToolEnterpriseWiki/Style Library/Media Player,xaml,xaml,5e7746b8-6505-491b-a9d3-f5b6e0006b54,AlternateMediaPlayer.xaml,edd2f0f3-0d0d-4485-ab2b-eae71dd7591e,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/TestSiteForWebPartTransformationToolEnterpriseWiki,https://intranet.poc.com/,https://intranet.poc.com/sites/TestSiteForWebPartTransformationToolEnterpriseWiki,No
Portal_Content_01,sites/ListTask/Style Library/Media Player,xaml,xaml,b0ac90ff-692d-4e47-95a7-fb215ae8f655,AlternateMediaPlayer.xaml,2ee827e0-4a54-4f75-80ce-3260d5cb2706,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/ListTask,https://intranet.poc.com/,https://intranet.poc.com/sites/ListTask,No
Portal_Content_01,sites/vTest/Style Library/Media Player,xaml,xaml,9d103d96-9455-492b-94d0-fe6400a09328,AlternateMediaPlayer.xaml,9692f68f-bb31-4840-9709-37e41eb0e6a0,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/vTest,https://intranet.poc.com/,https://intranet.poc.com/sites/vTest,No
Portal_Content_01,sites/testSite/Style Library/Media Player,xaml,xaml,b7f32980-e3a3-4b9a-b31f-ffe7b665e577,AlternateMediaPlayer.xaml,4c367938-04b2-44eb-8f6f-5a284c042ea9,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/testSite,https://intranet.poc.com/,https://intranet.poc.com/sites/testSite,No
Portal_Content_02,sites/DcDemo2/Style Library/Media Player,xaml,xaml,21869e5c-6a42-4eac-a19e-044855cfec27,AlternateMediaPlayer.xaml,b68baf99-9385-4b74-9805-0cb5881c9a9a,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/DcDemo2,https://intranet.poc.com/,https://intranet.poc.com/sites/DcDemo2,No
Portal_Content_02,sites/HariCust1/Style Library/Media Player,xaml,xaml,4766a50d-0f97-4df4-ad10-06b211568b5f,AlternateMediaPlayer.xaml,015bbfee-4c6b-499a-9a64-77f32fc9570e,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/HariCust1,https://intranet.poc.com/,https://intranet.poc.com/sites/HariCust1,No
Portal_Content_02,sites/TestPubSite/wfsvc/2840ada569ca40519569c393fc0efe75,,,a9a1ec18-95c8-4ece-8c79-0b00eabbca1d,WorkflowStartAssociation,bf3aa636-5eef-4cec-843b-f7660275b544,Features\CustomWFVS_Feature1\WorkflowVS\WorkflowStartAssociation,https://intranet.poc.com/sites/TestPubSite,https://intranet.poc.com/,https://intranet.poc.com/sites/TestPubSite,Yes
Portal_Content_02,sites/RestrictedSite/Style Library/Media Player,xaml,xaml,5cf34b31-4427-496f-b276-0e457905c796,AlternateMediaPlayer.xaml,1c9ed0d7-2317-4b8f-b683-0537280cfdee,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/RestrictedSite,https://intranet.poc.com/,https://intranet.poc.com/sites/RestrictedSite,No
Portal_Content_02,sites/DcCenterSC1/Style Library/Media Player,xaml,xaml,c9a54faf-cb94-4c63-8ca5-19efad3c1a63,AlternateMediaPlayer.xaml,322cf1d8-404c-4869-a45b-a0f74c433db1,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/DcCenterSC1,https://intranet.poc.com/,https://intranet.poc.com/sites/DcCenterSC1,No
Portal_Content_02,sites/DemoSite1/Style Library/Media Player,xaml,xaml,6cdfd979-3fc6-443d-a8b3-1b4a0dfedb44,AlternateMediaPlayer.xaml,834eaab9-2a7f-42c8-bb25-2bda76a4f0f2,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/DemoSite1,https://intranet.poc.com/,https://intranet.poc.com/sites/DemoSite1,No
Portal_Content_02,sites/PriyaTestSC/Style Library/Media Player,xaml,xaml,5d75c710-b3a9-41ae-be41-1dde7c37c12e,AlternateMediaPlayer.xaml,29e5fd2d-bb8a-49e4-abc5-737cbcfc45ea,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/PriyaTestSC,https://intranet.poc.com/,https://intranet.poc.com/sites/PriyaTestSC,No
Portal_Content_02,sites/CTERTesting/Style Library/Media Player,xaml,xaml,bed6c813-2213-465e-90d3-2d3091a5d3c3,AlternateMediaPlayer.xaml,f94694ec-db3c-475f-83e0-4a305b518475,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/CTERTesting,https://intranet.poc.com/,https://intranet.poc.com/sites/CTERTesting,No
Portal_Content_02,sites/PriyaTestSiteTemplate/Style Library/Media Player,xaml,xaml,a7447ad7-4623-479d-9bfa-2ee8e5494685,AlternateMediaPlayer.xaml,e13ee395-ab19-4de5-ae29-2b995cae7def,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/PriyaTestSiteTemplate,https://intranet.poc.com/,https://intranet.poc.com/sites/PriyaTestSiteTemplate,No
Portal_Content_02,sites/PriyaTestSC2/Style Library/Media Player,xaml,xaml,b414469a-a37a-4c6f-942a-326313999820,AlternateMediaPlayer.xaml,46b3859a-698e-4b05-869c-d1913d7bd838,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/PriyaTestSC2,https://intranet.poc.com/,https://intranet.poc.com/sites/PriyaTestSC2,No
Portal_Content_02,sites/ShellPoc/Style Library/Media Player,xaml,xaml,2cd5f837-a95a-44c0-ba10-36c70a170e71,AlternateMediaPlayer.xaml,2597ddd4-a10a-476b-96e6-5cd80a65407b,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/ShellPoc,https://intranet.poc.com/,https://intranet.poc.com/sites/ShellPoc,No
Portal_Content_02,development/RashBIC/Style Library/Media Player,xaml,xaml,ee87e8c8-46fa-43c5-8984-39416e7500d2,AlternateMediaPlayer.xaml,ab79660c-579e-4a86-a1ae-3c4f3e32a97b,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/development/RashBIC,https://intranet.poc.com/,https://intranet.poc.com/development/RashBIC,No
Portal_Content_02,sites/ContentTypeCheck/Style Library/Media Player,xaml,xaml,db99d86e-98ec-41af-a933-41457a7ff3c5,AlternateMediaPlayer.xaml,cb9ea060-88de-42a0-b0ff-ff4f2c6e8481,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/ContentTypeCheck,https://intranet.poc.com/,https://intranet.poc.com/sites/ContentTypeCheck,No
Portal_Content_02,sites/PriyaTestSC1/Style Library/Media Player,xaml,xaml,5acdb887-109a-4275-b9ad-445f2aad5230,AlternateMediaPlayer.xaml,fe7525a0-fae5-4e09-9855-f3997e857ee1,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/PriyaTestSC1,https://intranet.poc.com/,https://intranet.poc.com/sites/PriyaTestSC1,No
Portal_Content_02,sites/DcDemo3/Style Library/Media Player,xaml,xaml,29324b6b-33e6-4d23-bb40-47c124240f97,AlternateMediaPlayer.xaml,b79b3ac1-91f1-47cd-a66a-a859a996c3a8,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/DcDemo3,https://intranet.poc.com/,https://intranet.poc.com/sites/DcDemo3,No
Portal_Content_02,development/RashDev/Style Library/Media Player,xaml,xaml,782965f3-bc83-462a-b279-53547a6de654,AlternateMediaPlayer.xaml,d4cda0a9-6bb1-4c4f-b027-a00f59b2152c,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/development/RashDev,https://intranet.poc.com/,https://intranet.poc.com/development/RashDev,No
Portal_Content_02,sites/Hari1/Style Library/Media Player,xaml,xaml,18fd73f8-fad7-4097-88b8-54c96bf05942,AlternateMediaPlayer.xaml,e7630428-eaf7-468c-876c-2677cd007d0d,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/Hari1,https://intranet.poc.com/,https://intranet.poc.com/sites/Hari1,No
Portal_Content_02,sites/WebPartPubSite/Style Library/Media Player,xaml,xaml,5839ea7d-f52d-4c0b-97ff-5ab2682ab093,AlternateMediaPlayer.xaml,5cd43176-ed45-4d9a-b034-f6b1edc6f45e,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/WebPartPubSite,https://intranet.poc.com/,https://intranet.poc.com/sites/WebPartPubSite,No
Portal_Content_02,sites/HariPoc2/Style Library/Media Player,xaml,xaml,44284704-8fd3-4f27-9989-6349760c90c5,AlternateMediaPlayer.xaml,57845033-a9f5-43aa-8573-dd6ea4c7ee61,Features\MediaWebPart\AlternateMediaPlayer.xaml,https://intranet.poc.com/sites/HariPoc2,https://intranet.poc.com/,https://intranet.poc.com/sites/HariPoc2,No
